Vote,Sector,Financial Year,"Approved Budget (UGX, Millions)",Released Budget (UGX),Actual Expenditure (UGX),Approved Budget (% of GDP),Actual Expenditure (% of GDP),Performance (%),Deviation (UGX),Execution Status,Nominal GDP (UGX Trillions),Subprogram,Source File,Imputed,Actual Expenditure (UGX) - Original,Released Budget (UGX) - Original,Execution_Rate,Absorption_Rate
10,Agriculture,19/20,100.91,85773500.0,89809900.0,7.71e-05,6.866200305810397e-05,89.0,11100100.0,Satisfactorily Spent,130.8,"Class: Outputs Provided
211102 Contract Staff Salaries
211103 Allowances (Inc. Casuals, Temporary)
212101 Social Security Contributions
213002 Incapacity, death benefits and funeral expenses
213004 Gratuity Expenses
221001 Advertising and Public Relations
221002 Workshops and Seminars
221003 Staff Training
221006 Commissions and related charges
221007 Books, Periodicals & Newspapers
221008 Computer supplies and Information Technology (IT)
221009 Welfare and Entertainment
221011 Printing, Stationery, Photocopying and Binding
221016 IFMS Recurrent costs
221017 Subscriptions
222001 Telecommunications
222002 Postage and Courier
222003 Information and communications technology (ICT)
223003 Rent – (Produced Assets) to private entities
223004 Guard and Security services
223005 Electricity
223006 Water
224006 Agricultural Supplies
225001 Consultancy Services- Short term
225002 Consultancy Services- Long-term
226001 Insurances
227001 Travel inland
227002 Travel abroad
227004 Fuel, Lubricants and Oils
228002 Maintenance - Vehicles
228003 Maintenance – Machinery, Equipment & Furniture",ABPR%20FY%202019-20.pdf,Yes,,,1.2,1.0470588235294118
10,Agriculture,19/20,4.43,3765500.0,3942700.0,3.39e-06,3.014296636085627e-06,89.0,487300.0,Satisfactorily Spent,130.8,"Class: Outputs Provided
211102 Contract Staff Salaries
211103 Allowances (Inc. Casuals, Temporary)
212201 Social Security Contributions
213001 Medical expenses (To employees)
213002 Incapacity, death benefits and funeral expenses
213004 Gratuity Expenses
221001 Advertising and Public Relations
221003 Staff Training
221007 Books, Periodicals & Newspapers
221008 Computer supplies and Information Technology (IT)
221009 Welfare and Entertainment
221011 Printing, Stationery, Photocopying and Binding
221017 Subscriptions
222001 Telecommunications
222002 Postage and Courier
222003 Information and communications technology (ICT)
223001 Property Expenses
223002 Rates
223004 Guard and Security services
223005 Electricity
223006 Water
224006 Agricultural Supplies
226001 Insurances
227001 Travel inland
227002 Travel abroad
227003 Carriage, Haulage, Freight and transport hire
227004 Fuel, Lubricants and Oils
228002 Maintenance - Vehicles
228003 Maintenance – Machinery, Equipment & Furniture",ABPR%20FY%202019-20.pdf,Yes,,,1.2,1.0470588235294118
10,Agriculture,19/20,94.78,80563000.0,84354200.0,7.25e-05,6.449097859327216e-05,89.0,10425800.0,Satisfactorily Spent,130.8,"Class: Outputs Provided
211102 Contract Staff Salaries
211103 Allowances (Inc. Casuals, Temporary)
212101 Social Security Contributions
213001 Medical expenses (To employees)
213002 Incapacity, death benefits and funeral expenses
213004 Gratuity Expenses
221001 Advertising and Public Relations
221002 Workshops and Seminars
221003 Staff Training
221005 Hire of Venue (chairs, projector, etc)
221007 Books, Periodicals & Newspapers
221009 Welfare and Entertainment
221011 Printing, Stationery, Photocopying and Binding
221017 Subscriptions
222001 Telecommunications
222002 Postage and Courier
222003 Information and communications technology (ICT)
223002 Rates
223003 Rent – (Produced Assets) to private entities
223004 Guard and Security services
223005 Electricity
223006 Water
223007 Other Utilities- (fuel, gas, firewood, charcoal)
223901 Rent – (Produced Assets) to other govt. units
224001 Medical Supplies
224004 Cleaning and Sanitation
224005 Uniforms, Beddings and Protective Gear
224006 Agricultural Supplies
225001 Consultancy Services- Short term
225002 Consultancy Services- Long-term
225003 Taxes on (Professional) Services
226001 Insurances
227001 Travel inland
227002 Travel abroad
228001 Maintenance - Civil
228002 Maintenance - Vehicles
228003 Maintenance – Machinery, Equipment & Furniture
282101 Donations",ABPR%20FY%202019-20.pdf,Yes,,,1.2,1.0470588235294118
10,Agriculture,19/20,939.36,798456000.0,836030400.0,0.000718165,0.0006391669724770642,89.0,103329600.0,Satisfactorily Spent,130.8,"0301 Energy Planning,Management & Infrastructure
Dev't
0302 Large Hydro power infrastructure
0303 Petroleum Exploration, Development, Production,
Value Addition and Distribution and Petrolleum Products
0305 Mineral Exploration, Development & Value
Addition
0349 Policy, Planning and Support Services",ABPR%20FY%202019-20.pdf,Yes,,,1.2,1.0470588235294118
10,Agriculture,19/20,76.02,64617000.0,67657800.0,5.81e-05,5.172614678899081e-05,89.0,8362200.0,Satisfactorily Spent,130.8,"Programme 0303 Petroleum Exploration, Development,
Production, Value Addition and Distribution and
Petrolleum Products",ABPR%20FY%202019-20.pdf,Yes,,,1.2,1.0470588235294118
10,Agriculture,19/20,2.05,1742500.0,1824500.0,1.57e-06,1.394877675840978e-06,89.0,225500.0,Satisfactorily Spent,130.8,"04 Directorate of Petroleum
12 Petroleum Exploration, Development and Production
(Upstream) Department
13 Midstream Petroleum Department
14 Petroleum Supply (Downstream) Department",ABPR%20FY%202019-20.pdf,Yes,,,1.2,1.0470588235294118
10,Agriculture,19/20,12.41,10548500.0,11044900.0,9.49e-06,8.444113149847094e-06,89.0,1365100.0,Satisfactorily Spent,130.8,"1184 Construction of Oil Refinery
1352 Midstream Petroleum Infrastructure Development
Project
1355 Strengthening the Development and Production Phases
of Oil and Gas Sector
1410 Skills for Oil and Gas Africa (SOGA)",ABPR%20FY%202019-20.pdf,Yes,,,1.2,1.0470588235294118
10,Agriculture,19/20,4.51,3833500.0,4013900.0,3.45e-06,3.068730886850153e-06,89.0,496100.0,Satisfactorily Spent,130.8,"Programme: 0303 Petroleum Exploration, Development, 4.51 4.51 4.51 100.0% 100.0% 100.0%
Production, Value Addition and Distribution and
Petrolleum Products
Development Projects.
1410 Skills for Oil and Gas Africa (SOGA) 4.51 4.51 4.51 100.0% 100.0% 100.0%",ABPR%20FY%202019-20.pdf,Yes,,,1.2,1.0470588235294118
10,Agriculture,19/20,3.27,2779500.0,2910300.0,2.5e-06,2.225e-06,89.0,359700.0,Satisfactorily Spent,130.8,"03 Petroleum Exploration
04 Development and Production
05 Refinery, Conversion, Transmission and Storage
06 Environmental and Data Management
07 Technical Support Services",ABPR%20FY%202019-20.pdf,Yes,,,1.2,1.0470588235294118
13,Education,19/20,84.22,143.72,122.88,6.44e-05,9.394495412844036e-11,0.0001459035858465923,84219877.12,Underutilized,130.8,"0701 Pre-Primary and Primary Education
0702 Secondary Education
0704 Higher Education
0705 Skills Development
0706 Quality and Standards
0707 Physical Education and Sports
0710 Special Needs Education
0711 Guidance and Counselling
0749 Policy, Planning and Support Services",ABPR%20FY%202019-20.pdf,No,122.88,143.72,1.2,0.8549958252156972
13,Education,19/20,84.22,143.72,122.88,6.44e-05,9.394495412844036e-11,0.0001459035858465923,84219877.12,Underutilized,130.8,"0701 Pre-Primary and Primary Education
0702 Secondary Education
0704 Higher Education
0705 Skills Development
0706 Quality and Standards
0707 Physical Education and Sports
0710 Special Needs Education
0711 Guidance and Counselling
0749 Policy, Planning and Support Services",ABPR%20FY%202019-20.pdf,No,122.88,143.72,1.2,0.8549958252156972
13,Education,19/20,84.22,143.72,122.88,6.44e-05,9.394495412844036e-11,0.0001459035858465923,84219877.12,Underutilized,130.8,"0701 Pre-Primary and Primary Education
0702 Secondary Education
0704 Higher Education
0705 Skills Development
0706 Quality and Standards
0707 Physical Education and Sports
0710 Special Needs Education
0711 Guidance and Counselling
0749 Policy, Planning and Support Services",ABPR%20FY%202019-20.pdf,No,122.88,143.72,1.2,0.8549958252156972
13,Education,19/20,36.18,143.72,122.88,2.77e-05,9.394495412844036e-11,0.0003396351575456053,36179877.12,Underutilized,130.8,Programme 0701 Pre-Primary and Primary Education,ABPR%20FY%202019-20.pdf,No,122.88,143.72,1.2,0.8549958252156972
13,Education,19/20,36.18,143.72,122.88,2.77e-05,9.394495412844036e-11,0.0003396351575456053,36179877.12,Underutilized,130.8,Programme 0701 Pre-Primary and Primary Education,ABPR%20FY%202019-20.pdf,No,122.88,143.72,1.2,0.8549958252156972
13,Education,19/20,36.18,143.72,122.88,2.77e-05,9.394495412844036e-11,0.0003396351575456053,36179877.12,Underutilized,130.8,Programme 0701 Pre-Primary and Primary Education,ABPR%20FY%202019-20.pdf,No,122.88,143.72,1.2,0.8549958252156972
13,Education,19/20,36.18,143.72,122.88,2.77e-05,9.394495412844036e-11,0.0003396351575456053,36179877.12,Underutilized,130.8,Programme 0701 Pre-Primary and Primary Education,ABPR%20FY%202019-20.pdf,No,122.88,143.72,1.2,0.8549958252156972
13,Education,19/20,18.82,16561600.0,17126200.0,1.44e-05,1.30934250764526e-05,91.0,1693800.0,Satisfactorily Spent,130.8,"02 Basic Education
1296 Uganda Teacher and School Effectiveness Project
1339 Emergency Construction of Primary Schools Phase II",ABPR%20FY%202019-20.pdf,Yes,,,1.2,1.0340909090909092
13,Education,19/20,18.82,16561600.0,17126200.0,1.44e-05,1.30934250764526e-05,91.0,1693800.0,Satisfactorily Spent,130.8,"02 Basic Education
1296 Uganda Teacher and School Effectiveness Project
1339 Emergency Construction of Primary Schools Phase II",ABPR%20FY%202019-20.pdf,Yes,,,1.2,1.0340909090909092
13,Education,19/20,18.82,16561600.0,17126200.0,1.44e-05,1.30934250764526e-05,91.0,1693800.0,Satisfactorily Spent,130.8,"02 Basic Education
1296 Uganda Teacher and School Effectiveness Project
1339 Emergency Construction of Primary Schools Phase II",ABPR%20FY%202019-20.pdf,Yes,,,1.2,1.0340909090909092
13,Education,19/20,11.57,15.9,11.2,8.85e-06,8.562691131498469e-12,9.68020743301642e-05,11569988.8,Underutilized,130.8,Programme 0702 Secondary Education,ABPR%20FY%202019-20.pdf,No,11.2,15.9,0.9680207433016421,0.7044025157232704
13,Education,19/20,11.57,15.9,11.2,8.85e-06,8.562691131498469e-12,9.68020743301642e-05,11569988.8,Underutilized,130.8,Programme 0702 Secondary Education,ABPR%20FY%202019-20.pdf,No,11.2,15.9,0.9680207433016421,0.7044025157232704
13,Education,19/20,11.57,15.9,11.2,8.85e-06,8.562691131498469e-12,9.68020743301642e-05,11569988.8,Underutilized,130.8,Programme 0702 Secondary Education,ABPR%20FY%202019-20.pdf,No,11.2,15.9,0.9680207433016421,0.7044025157232704
13,Education,19/20,11.57,15.9,11.2,8.85e-06,8.562691131498469e-12,9.68020743301642e-05,11569988.8,Underutilized,130.8,Programme 0702 Secondary Education,ABPR%20FY%202019-20.pdf,No,11.2,15.9,0.9680207433016421,0.7044025157232704
13,Education,19/20,4.38,3854400.0,3985800.0,3.35e-06,3.047247706422018e-06,91.0,394200.0,Satisfactorily Spent,130.8,"03 Secondary Education
14 Private Schools Department
1540 Development of Secondary Education Phase II",ABPR%20FY%202019-20.pdf,Yes,,,1.2,1.0340909090909092
13,Education,19/20,4.38,3854400.0,3985800.0,3.35e-06,3.047247706422018e-06,91.0,394200.0,Satisfactorily Spent,130.8,"03 Secondary Education
14 Private Schools Department
1540 Development of Secondary Education Phase II",ABPR%20FY%202019-20.pdf,Yes,,,1.2,1.0340909090909092
13,Education,19/20,4.38,3854400.0,3985800.0,3.35e-06,3.047247706422018e-06,91.0,394200.0,Satisfactorily Spent,130.8,"03 Secondary Education
14 Private Schools Department
1540 Development of Secondary Education Phase II",ABPR%20FY%202019-20.pdf,Yes,,,1.2,1.0340909090909092
13,Education,19/20,62.71,157.07,122.03,4.79e-05,9.329510703363912e-11,0.0001945941636102695,62709877.97,Underutilized,130.8,Programme 0704 Higher Education,ABPR%20FY%202019-20.pdf,No,122.03,157.07,1.2,0.776914751384733
13,Education,19/20,62.71,157.07,122.03,4.79e-05,9.329510703363912e-11,0.0001945941636102695,62709877.97,Underutilized,130.8,Programme 0704 Higher Education,ABPR%20FY%202019-20.pdf,No,122.03,157.07,1.2,0.776914751384733
13,Education,19/20,53.42,29.87,25.52,4.08e-05,1.951070336391437e-11,4.777236989891426e-05,53419974.48,Underutilized,130.8,07 Higher Education,ABPR%20FY%202019-20.pdf,No,25.52,29.87,0.47772369898914263,0.8543689320388349
13,Education,19/20,5.0,4400000.0,4550000.0,3.82e-06,3.478593272171253e-06,91.0,450000.0,Satisfactorily Spent,130.8,"1241 Development of Uganda Petroleum Institute Kigumba
1273 Support to Higher Education, Science & Technology
1491 African Centers of Excellence II",ABPR%20FY%202019-20.pdf,Yes,,,1.2,1.0340909090909092
13,Education,19/20,15.97,14053600.0,14532700.0,1.22e-05,1.111062691131498e-05,91.0,1437300.0,Satisfactorily Spent,130.8,"0942 Development of BTVET
1310 Albertine Region Sustainable Development Project
1338 Skills Development Project
1368 John Kale Institute of Science and Technology
(JKIST)
1378 Support to the Implementation of Skilling Uganda
Strategy (BTC)
1412 The Technical Vocational Education and Training
(TVET-LEAD)
1432 OFID Funded Vocational Project Phase II",ABPR%20FY%202019-20.pdf,Yes,,,1.2,1.0340909090909092
13,Education,19/20,12.16,10700800.0,11065600.0,9.3e-06,8.459938837920488e-06,91.0,1094400.0,Satisfactorily Spent,130.8,"04 Teacher Education
09 Education Standards Agency
1340 Development of PTCs Phase II
1457 Improvement of Muni and Kaliro National Teachers
Colleges
1458 Improvement of Secondary Teachers Education-
Kabale and Mubende NTCs",ABPR%20FY%202019-20.pdf,Yes,,,1.2,1.0340909090909092
13,Education,19/20,12.16,10700800.0,11065600.0,9.3e-06,8.459938837920488e-06,91.0,1094400.0,Satisfactorily Spent,130.8,"04 Teacher Education
09 Education Standards Agency
1340 Development of PTCs Phase II
1457 Improvement of Muni and Kaliro National Teachers
Colleges
1458 Improvement of Secondary Teachers Education-
Kabale and Mubende NTCs",ABPR%20FY%202019-20.pdf,Yes,,,1.2,1.0340909090909092
13,Education,19/20,33.2,12.21,14.07,2.54e-05,1.075688073394495e-11,4.237951807228915e-05,33199985.93,Underutilized,130.8,Programme 0707 Physical Education and Sports,ABPR%20FY%202019-20.pdf,No,14.07,12.21,0.4237951807228915,1.1523341523341524
13,Education,19/20,33.2,12.21,14.07,2.54e-05,1.075688073394495e-11,4.237951807228915e-05,33199985.93,Underutilized,130.8,Programme 0707 Physical Education and Sports,ABPR%20FY%202019-20.pdf,No,14.07,12.21,0.4237951807228915,1.1523341523341524
13,Education,19/20,2.63,3.55,2.25,2.01e-06,1.720183486238532e-12,8.555133079847908e-05,2629997.75,Underutilized,130.8,Programme 0710 Special Needs Education,ABPR%20FY%202019-20.pdf,No,2.25,3.55,0.8555133079847909,0.6338028169014085
13,Education,19/20,2.63,3.55,2.25,2.01e-06,1.720183486238532e-12,8.555133079847908e-05,2629997.75,Underutilized,130.8,Programme 0710 Special Needs Education,ABPR%20FY%202019-20.pdf,No,2.25,3.55,0.8555133079847909,0.6338028169014085
13,Education,19/20,0.93,1.49,1.25,7.11e-07,9.5565749235474e-13,0.0001344086021505376,929998.75,Underutilized,130.8,06 Special Needs Education and Career Guidance,ABPR%20FY%202019-20.pdf,No,1.25,1.49,1.2,0.8389261744966443
13,Education,19/20,1.7,2.06,1.0,1.3e-06,7.64525993883792e-13,5.88235294117647e-05,1699999.0,Underutilized,130.8,"1308 Development and Improvement of Special Needs
Education (SNE)",ABPR%20FY%202019-20.pdf,No,1.0,2.06,0.5882352941176471,0.4854368932038835
10,Agriculture,19/20,116.07,98659500.0,103302300.0,8.87e-05,7.897729357798164e-05,89.0,12767700.0,Satisfactorily Spent,130.8,"Class: Outputs Provided
211101 General Staff Salaries
211102 Contract Staff Salaries
211103 Allowances (Inc. Casuals, Temporary)
212101 Social Security Contributions
212102 Pension for General Civil Service
212201 Social Security Contributions
213001 Medical expenses (To employees)
213004 Gratuity Expenses
221001 Advertising and Public Relations
221002 Workshops and Seminars
221003 Staff Training
221006 Commissions and related charges
221007 Books, Periodicals & Newspapers
221008 Computer supplies and Information Technology (IT)
221009 Welfare and Entertainment
221011 Printing, Stationery, Photocopying and Binding
221012 Small Office Equipment
221016 IFMS Recurrent costs
221017 Subscriptions
221020 IPPS Recurrent Costs
222001 Telecommunications
222002 Postage and Courier
222003 Information and communications technology (ICT)
223002 Rates
223003 Rent – (Produced Assets) to private entities
223004 Guard and Security services
223005 Electricity
223006 Water
223901 Rent – (Produced Assets) to other govt. units
224004 Cleaning and Sanitation
224006 Agricultural Supplies
225001 Consultancy Services- Short term
227001 Travel inland
227002 Travel abroad
227004 Fuel, Lubricants and Oils",ABPR%20FY%202019-20.pdf,Yes,,,1.2,1.0470588235294118
13,Education,19/20,48.04,42275200.0,43716400.0,3.67e-05,3.34223241590214e-05,91.0,4323600.0,Satisfactorily Spent,130.8,"Programme: 0701 Pre-Primary and Primary Education 48.04 48.93 42.08 101.9% 87.6% 86.0%
Development Projects.
1296 Uganda Teacher and School Effectiveness Project 48.04 48.93 42.08 101.9% 87.6% 86.0%",ABPR%20FY%202019-20.pdf,Yes,,,1.2,1.0340909090909092
13,Education,19/20,48.04,42275200.0,43716400.0,3.67e-05,3.34223241590214e-05,91.0,4323600.0,Satisfactorily Spent,130.8,"Programme: 0701 Pre-Primary and Primary Education 48.04 48.93 42.08 101.9% 87.6% 86.0%
Development Projects.
1296 Uganda Teacher and School Effectiveness Project 48.04 48.93 42.08 101.9% 87.6% 86.0%",ABPR%20FY%202019-20.pdf,Yes,,,1.2,1.0340909090909092
13,Education,19/20,18.7,16456000.0,17017000.0,1.43e-05,1.300993883792049e-05,91.0,1683000.0,Satisfactorily Spent,130.8,"Programme: 0704 Higher Education 18.70 40.84 29.03 218.4% 155.3% 71.1%
Development Projects.
1273 Support to Higher Education, Science & Technology 0.00 33.53 12.92 3,352.9% 1,292.0% 38.5%
1491 African Centers of Excellence II 18.70 7.31 16.11 39.1% 86.2% 220.5%",ABPR%20FY%202019-20.pdf,Yes,,,1.2,1.0340909090909092
13,Education,19/20,16.3,14344000.0,14833000.0,1.25e-05,1.134021406727829e-05,91.0,1467000.0,Satisfactorily Spent,130.8,"Programme: 0706 Quality and Standards 16.30 41.41 37.65 254.1% 231.0% 90.9%
Development Projects.
1458 Improvement of Secondary Teachers Education- 16.30 41.41 37.65 254.1% 231.0% 90.9%
Kabale and Mubende NTCs",ABPR%20FY%202019-20.pdf,Yes,,,1.2,1.0340909090909092
13,Education,19/20,16.3,14344000.0,14833000.0,1.25e-05,1.134021406727829e-05,91.0,1467000.0,Satisfactorily Spent,130.8,"Programme: 0706 Quality and Standards 16.30 41.41 37.65 254.1% 231.0% 90.9%
Development Projects.
1458 Improvement of Secondary Teachers Education- 16.30 41.41 37.65 254.1% 231.0% 90.9%
Kabale and Mubende NTCs",ABPR%20FY%202019-20.pdf,Yes,,,1.2,1.0340909090909092
